nohup: ignoring input
Warning: rplan_json/43289.json not found.
Warning: rplan_json/14669.json not found.
Warning: rplan_json/36134.json not found.
Warning: rplan_json/20525.json not found.
Warning: rplan_json/23644.json not found.
Warning: rplan_json/14986.json not found.
Warning: rplan_json/50245.json not found.
Warning: rplan_json/65158.json not found.
Warning: rplan_json/43683.json not found.
Warning: rplan_json/23041.json not found.
Warning: rplan_json/49643.json not found.
Warning: rplan_json/63253.json not found.
Warning: rplan_json/20079.json not found.
Warning: rplan_json/13084.json not found.
Warning: rplan_json/40810.json not found.
Warning: rplan_json/63395.json not found.
Warning: rplan_json/61138.json not found.
Warning: rplan_json/5779.json not found.
Warning: rplan_json/45599.json not found.
Warning: rplan_json/76597.json not found.
Warning: rplan_json/5245.json not found.
Warning: rplan_json/69055.json not found.
Warning: rplan_json/24718.json not found.
Warning: rplan_json/78835.json not found.
Warning: rplan_json/16780.json not found.
Warning: rplan_json/20594.json not found.
Warning: rplan_json/71043.json not found.
Warning: rplan_json/15915.json not found.
Warning: rplan_json/74014.json not found.
Warning: rplan_json/35160.json not found.
Warning: rplan_json/51756.json not found.
Warning: rplan_json/68424.json not found.
Warning: rplan_json/52715.json not found.
Warning: rplan_json/37245.json not found.
Warning: rplan_json/26971.json not found.
Warning: rplan_json/45198.json not found.
Warning: rplan_json/58722.json not found.
Warning: rplan_json/29764.json not found.
Warning: rplan_json/46010.json not found.
Warning: rplan_json/55016.json not found.
Warning: rplan_json/55784.json not found.
Warning: rplan_json/50195.json not found.
Warning: rplan_json/12557.json not found.
Warning: rplan_json/21674.json not found.
Warning: rplan_json/73225.json not found.
Warning: rplan_json/72501.json not found.
Warning: rplan_json/5343.json not found.
Warning: rplan_json/39284.json not found.
Warning: rplan_json/3658.json not found.
Warning: rplan_json/51481.json not found.
Warning: rplan_json/62830.json not found.
Warning: rplan_json/37424.json not found.
Warning: rplan_json/22763.json not found.
Warning: rplan_json/78773.json not found.
Warning: rplan_json/62058.json not found.
Warning: rplan_json/22791.json not found.
Warning: rplan_json/27561.json not found.
Warning: rplan_json/7668.json not found.
Warning: rplan_json/36302.json not found.
Warning: rplan_json/20754.json not found.
Warning: rplan_json/20338.json not found.
Warning: rplan_json/63449.json not found.
Warning: rplan_json/44679.json not found.
Warning: rplan_json/43862.json not found.
Warning: rplan_json/59833.json not found.
Warning: rplan_json/4278.json not found.
Warning: rplan_json/54374.json not found.
Warning: rplan_json/52305.json not found.
Warning: rplan_json/64593.json not found.
Warning: rplan_json/2204.json not found.
Warning: rplan_json/66384.json not found.
Warning: rplan_json/37575.json not found.
Warning: rplan_json/66407.json not found.
Warning: rplan_json/21860.json not found.
Warning: rplan_json/65579.json not found.
Warning: rplan_json/59989.json not found.
Warning: rplan_json/46287.json not found.
Warning: rplan_json/22106.json not found.
Warning: rplan_json/73599.json not found.
Warning: rplan_json/6837.json not found.
Warning: rplan_json/79376.json not found.
Warning: rplan_json/72728.json not found.
Warning: rplan_json/47913.json not found.
Warning: rplan_json/37811.json not found.
Warning: rplan_json/26928.json not found.
Warning: rplan_json/1644.json not found.
Warning: rplan_json/76164.json not found.
Warning: rplan_json/67571.json not found.
Warning: rplan_json/11457.json not found.
Warning: rplan_json/12203.json not found.
Warning: rplan_json/45783.json not found.
Warning: rplan_json/65436.json not found.
Warning: rplan_json/69962.json not found.
Warning: rplan_json/57721.json not found.
Warning: rplan_json/63991.json not found.
Warning: rplan_json/46448.json not found.
Warning: rplan_json/43293.json not found.
Warning: rplan_json/45917.json not found.
Warning: rplan_json/31525.json not found.
Warning: rplan_json/70087.json not found.
Warning: rplan_json/28402.json not found.
Warning: rplan_json/34208.json not found.
Warning: rplan_json/11245.json not found.
Warning: rplan_json/72697.json not found.
Warning: rplan_json/59951.json not found.
Warning: rplan_json/53428.json not found.
Warning: rplan_json/19614.json not found.
Warning: rplan_json/32900.json not found.
Warning: rplan_json/79495.json not found.
Warning: rplan_json/40266.json not found.
Warning: rplan_json/31312.json not found.
Warning: rplan_json/38713.json not found.
Warning: rplan_json/12770.json not found.
Warning: rplan_json/17357.json not found.
Warning: rplan_json/77881.json not found.
Warning: rplan_json/69009.json not found.
Warning: rplan_json/41829.json not found.
Warning: rplan_json/63679.json not found.
Warning: rplan_json/28788.json not found.
Warning: rplan_json/39739.json not found.
Warning: rplan_json/7916.json not found.
Warning: rplan_json/58058.json not found.
Warning: rplan_json/42742.json not found.
Warning: rplan_json/34459.json not found.
Warning: rplan_json/78814.json not found.
Warning: rplan_json/80647.json not found.
Warning: rplan_json/8107.json not found.
Warning: rplan_json/76826.json not found.
Warning: rplan_json/80567.json not found.
Warning: rplan_json/47443.json not found.
Warning: rplan_json/49893.json not found.
Warning: rplan_json/34289.json not found.
Warning: rplan_json/722.json not found.
Warning: rplan_json/15516.json not found.
Warning: rplan_json/76104.json not found.
Warning: rplan_json/9134.json not found.
Warning: rplan_json/60554.json not found.
Warning: rplan_json/46167.json not found.
Warning: rplan_json/45554.json not found.
Warning: rplan_json/73515.json not found.
Warning: rplan_json/79395.json not found.
Warning: rplan_json/13942.json not found.
Warning: rplan_json/71873.json not found.
Warning: rplan_json/27703.json not found.
Warning: rplan_json/19903.json not found.
Warning: rplan_json/69507.json not found.
Warning: rplan_json/63317.json not found.
Warning: rplan_json/19900.json not found.
Warning: rplan_json/66287.json not found.
Warning: rplan_json/50334.json not found.
Warning: rplan_json/70716.json not found.
Warning: rplan_json/23474.json not found.
Warning: rplan_json/39380.json not found.
Warning: rplan_json/68868.json not found.
Warning: rplan_json/13298.json not found.
Warning: rplan_json/80068.json not found.
Warning: rplan_json/75093.json not found.
Warning: rplan_json/2412.json not found.
Warning: rplan_json/49789.json not found.
Warning: rplan_json/68723.json not found.
Warning: rplan_json/71915.json not found.
Warning: rplan_json/74657.json not found.
Warning: rplan_json/64898.json not found.
Warning: rplan_json/1895.json not found.
Warning: rplan_json/12092.json not found.
Warning: rplan_json/13684.json not found.
Warning: rplan_json/26000.json not found.
Warning: rplan_json/21615.json not found.
Warning: rplan_json/53311.json not found.
Warning: rplan_json/62847.json not found.
Warning: rplan_json/50196.json not found.
Warning: rplan_json/67459.json not found.
Warning: rplan_json/68305.json not found.
Warning: rplan_json/65674.json not found.
Warning: rplan_json/79684.json not found.
Warning: rplan_json/26242.json not found.
Warning: rplan_json/28030.json not found.
Warning: rplan_json/25660.json not found.
Warning: rplan_json/67364.json not found.
Warning: rplan_json/21127.json not found.
Warning: rplan_json/36712.json not found.
Warning: rplan_json/14472.json not found.
Warning: rplan_json/80548.json not found.
Warning: rplan_json/26901.json not found.
Warning: rplan_json/11884.json not found.
Warning: rplan_json/55219.json not found.
Warning: rplan_json/61753.json not found.
Warning: rplan_json/34061.json not found.
Warning: rplan_json/42763.json not found.
Warning: rplan_json/4829.json not found.
Warning: rplan_json/68055.json not found.
Warning: rplan_json/41209.json not found.
Warning: rplan_json/54038.json not found.
Warning: rplan_json/54535.json not found.
Warning: rplan_json/76858.json not found.
Warning: rplan_json/23588.json not found.
Warning: rplan_json/28251.json not found.
Warning: rplan_json/55402.json not found.
Warning: rplan_json/62662.json not found.
Warning: rplan_json/44024.json not found.
Warning: rplan_json/23635.json not found.
Warning: rplan_json/33497.json not found.
Warning: rplan_json/31150.json not found.
Warning: rplan_json/35009.json not found.
Warning: rplan_json/15088.json not found.
Warning: rplan_json/8837.json not found.
Warning: rplan_json/53131.json not found.
Warning: rplan_json/17359.json not found.
Warning: rplan_json/54078.json not found.
Warning: rplan_json/59231.json not found.
Warning: rplan_json/15933.json not found.
Warning: rplan_json/5832.json not found.
Warning: rplan_json/51530.json not found.
Warning: rplan_json/73490.json not found.
Warning: rplan_json/6403.json not found.
Warning: rplan_json/10484.json not found.
Warning: rplan_json/45819.json not found.
Warning: rplan_json/14998.json not found.
Warning: rplan_json/20084.json not found.
Warning: rplan_json/28135.json not found.
Warning: rplan_json/76504.json not found.
Warning: rplan_json/60301.json not found.
Warning: rplan_json/12380.json not found.
Warning: rplan_json/75515.json not found.
Warning: rplan_json/54752.json not found.
Warning: rplan_json/27894.json not found.
Warning: rplan_json/59376.json not found.
Warning: rplan_json/72869.json not found.
Warning: rplan_json/74021.json not found.
Warning: rplan_json/79269.json not found.
Warning: rplan_json/64734.json not found.
Warning: rplan_json/36711.json not found.
Warning: rplan_json/11933.json not found.
Warning: rplan_json/49253.json not found.
Warning: rplan_json/27575.json not found.
Warning: rplan_json/76357.json not found.
Warning: rplan_json/705.json not found.
Warning: rplan_json/2824.json not found.
Warning: rplan_json/19961.json not found.
Warning: rplan_json/34929.json not found.
Warning: rplan_json/37618.json not found.
Warning: rplan_json/79285.json not found.
Warning: rplan_json/42751.json not found.
Warning: rplan_json/78982.json not found.
Warning: rplan_json/11079.json not found.
Warning: rplan_json/68468.json not found.
Warning: rplan_json/28166.json not found.
Warning: rplan_json/61417.json not found.
Warning: rplan_json/40625.json not found.
Warning: rplan_json/30070.json not found.
Warning: rplan_json/50478.json not found.
Warning: rplan_json/77893.json not found.
Warning: rplan_json/1816.json not found.
Warning: rplan_json/65768.json not found.
Warning: rplan_json/30520.json not found.
Warning: rplan_json/18539.json not found.
Warning: rplan_json/73437.json not found.
Warning: rplan_json/27374.json not found.
Warning: rplan_json/77329.json not found.
Warning: rplan_json/47615.json not found.
Warning: rplan_json/46554.json not found.
Warning: rplan_json/16392.json not found.
Warning: rplan_json/12436.json not found.
Warning: rplan_json/77762.json not found.
Warning: rplan_json/41141.json not found.
Warning: rplan_json/16296.json not found.
Warning: rplan_json/76062.json not found.
Warning: rplan_json/66758.json not found.
Warning: rplan_json/71823.json not found.
Warning: rplan_json/12246.json not found.
Warning: rplan_json/71396.json not found.
Warning: rplan_json/20366.json not found.
Warning: rplan_json/54439.json not found.
Warning: rplan_json/52857.json not found.
Warning: rplan_json/42619.json not found.
Warning: rplan_json/26262.json not found.
Warning: rplan_json/19399.json not found.
Warning: rplan_json/71497.json not found.
Warning: rplan_json/26438.json not found.
Warning: rplan_json/17786.json not found.
Warning: rplan_json/54328.json not found.
Warning: rplan_json/58482.json not found.
Warning: rplan_json/11347.json not found.
Warning: rplan_json/11494.json not found.
Warning: rplan_json/41318.json not found.
Warning: rplan_json/67801.json not found.
Warning: rplan_json/55286.json not found.
Warning: rplan_json/16304.json not found.
Warning: rplan_json/32535.json not found.
Warning: rplan_json/34937.json not found.
Warning: rplan_json/79094.json not found.
Warning: rplan_json/7046.json not found.
Warning: rplan_json/58130.json not found.
Warning: rplan_json/40593.json not found.
Warning: rplan_json/25578.json not found.
Warning: rplan_json/71153.json not found.
Warning: rplan_json/39286.json not found.
Warning: rplan_json/30167.json not found.
Warning: rplan_json/16449.json not found.
Warning: rplan_json/27171.json not found.
Warning: rplan_json/19574.json not found.
Warning: rplan_json/57623.json not found.
Warning: rplan_json/14720.json not found.
Warning: rplan_json/10233.json not found.
Warning: rplan_json/33947.json not found.
Warning: rplan_json/670.json not found.
Warning: rplan_json/59341.json not found.
Warning: rplan_json/14153.json not found.
Warning: rplan_json/52406.json not found.
Warning: rplan_json/77247.json not found.
Warning: rplan_json/8177.json not found.
Warning: rplan_json/40493.json not found.
Warning: rplan_json/49249.json not found.
Warning: rplan_json/14593.json not found.
Warning: rplan_json/62128.json not found.
Warning: rplan_json/14111.json not found.
Warning: rplan_json/60349.json not found.
Warning: rplan_json/27828.json not found.
Warning: rplan_json/35161.json not found.
Warning: rplan_json/61198.json not found.
Warning: rplan_json/77401.json not found.
Warning: rplan_json/42587.json not found.
Warning: rplan_json/44683.json not found.
Warning: rplan_json/48822.json not found.
Warning: rplan_json/61015.json not found.
Warning: rplan_json/58312.json not found.
Warning: rplan_json/7343.json not found.
Warning: rplan_json/35746.json not found.
Warning: rplan_json/27526.json not found.
Warning: rplan_json/37695.json not found.
Warning: rplan_json/41617.json not found.
Warning: rplan_json/13811.json not found.
Warning: rplan_json/70360.json not found.
Warning: rplan_json/75296.json not found.
Warning: rplan_json/32104.json not found.
Warning: rplan_json/37611.json not found.
Warning: rplan_json/75110.json not found.
Warning: rplan_json/53194.json not found.
Warning: rplan_json/29682.json not found.
Warning: rplan_json/44428.json not found.
Warning: rplan_json/31061.json not found.
Warning: rplan_json/25628.json not found.
Warning: rplan_json/68800.json not found.
Warning: rplan_json/60511.json not found.
Warning: rplan_json/31116.json not found.
Warning: rplan_json/75173.json not found.
Warning: rplan_json/73679.json not found.
Warning: rplan_json/79096.json not found.
Warning: rplan_json/77169.json not found.
Warning: rplan_json/13968.json not found.
Warning: rplan_json/16848.json not found.
Warning: rplan_json/8390.json not found.
Warning: rplan_json/39008.json not found.
Warning: rplan_json/45756.json not found.
Warning: rplan_json/41833.json not found.
Warning: rplan_json/76556.json not found.
Warning: rplan_json/21928.json not found.
Warning: rplan_json/78318.json not found.
Warning: rplan_json/79955.json not found.
Warning: rplan_json/20297.json not found.
Warning: rplan_json/35789.json not found.
multiprocessing.pool.RemoteTraceback: 
"""
Traceback (most recent call last):
  File "/usr/lib/python3.12/multiprocessing/pool.py", line 125, in worker
    result = (True, func(*args, **kwds))
                    ^^^^^^^^^^^^^^^^^^^
  File "/usr/lib/python3.12/multiprocessing/pool.py", line 48, in mapstar
    return list(map(*args))
           ^^^^^^^^^^^^^^^^
  File "/home/yusuke/rplan-data-reader/raster_to_json.py", line 288, in process_file
    raster_to_json(line, print_door_warning=False)
  File "/home/yusuke/rplan-data-reader/raster_to_json.py", line 25, in raster_to_json
    rms_type,poly,doors,walls,out,boundary_coords=read_data(line)
                                                  ^^^^^^^^^^^^^^^
  File "/home/yusuke/rplan-data-reader/read_dd.py", line 157, in read_data
    rm_t=img_room_type[k_][h_]
                       ^^
UnboundLocalError: cannot access local variable 'k_' where it is not associated with a value
"""

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "/home/yusuke/rplan-data-reader/raster_to_json.py", line 322, in <module>
    main()
  File "/home/yusuke/rplan-data-reader/raster_to_json.py", line 317, in main
    pool.map(process_file, files)
  File "/usr/lib/python3.12/multiprocessing/pool.py", line 367, in map
    return self._map_async(func, iterable, mapstar, chunksize).get()
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/usr/lib/python3.12/multiprocessing/pool.py", line 774, in get
    raise self._value
UnboundLocalError: cannot access local variable 'k_' where it is not associated with a value
